11;MULTIPOINT((0 2.2), (1 2.4), (2 2.6), (3 2.8), (4 3.0), (5 3.2), (6 3.4), (7 3.6), (8 3.8), (9 4.0), (10 4.2), (11 4.4), (12 4.6), (13 4.8), (14 5.0), (15 5.2), (16 5.4), (17 5.6), (18 5.8), (19 6.0), (20 6.2), (21 6.4), (22 6.6), (23 6.8), (24 7.0), (25 7.2), (26 7.4), (27 7.6), (28 7.8), (29 8.0), (30 8.2), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.8), (72 47.6), (73 47.4), (74 47.2), (75 47.0), (76 46.8), (77 46.6), (78 46.4), (79 46.2), (80 46.0), (81 45.8), (82 45.6), (83 45.4), (84 45.2), (85 45.0), (86 44.8), (87 44.6), (88 44.4), (89 44.2), (90 44.0), (91 43.8), (92 43.6), (93 43.4), (94 43.2), (95 43.0), (96 42.8), (97 42.6), (98 42.4), (99 42.2), (100 42.0), (101 44.8), (102 43.3), (103 41.8), (104 40.2), (105 38.7), (106 37.2), (107 35.7), (108 34.1), (109 32.6), (110 31.1), (111 29.6), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.4), (118 18.9), (119 17.4), (120 15.9), (121 14.3), (122 12.8), (123 11.3), (124 9.8), (125 8.2), (126 6.7), (127 5.2))
12;MULTIPOINT((0 2.2), (1 2.4), (2 2.6), (3 2.8), (4 3.0), (5 3.2), (6 3.4), (7 3.6), (8 3.8), (9 4.0), (10 4.2), (11 4.4), (12 4.6), (13 4.8), (14 5.0), (15 5.2), (16 5.4), (17 5.6), (18 5.8), (19 6.0), (20 6.2), (21 6.4), (22 6.6), (23 6.8), (24 7.0), (25 7.2), (26 7.4), (27 7.6), (28 7.8), (29 8.0), (30 8.2), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.8), (72 47.6), (73 47.4), (74 47.2), (75 47.0), (76 46.8), (77 46.6), (78 46.4), (79 46.2), (80 46.0), (81 45.8), (82 45.6), (83 45.4), (84 45.2), (85 45.0), (86 44.8), (87 44.6), (88 44.4), (89 44.2), (90 44.0), (91 43.8), (92 43.6), (93 43.4), (94 43.2), (95 43.0), (96 42.8), (97 42.6), (98 42.4), (99 42.2), (100 42.0), (101 44.8), (102 43.3), (103 41.7), (104 40.2), (105 38.7), (106 37.2), (107 35.7), (108 34.1), (109 32.6), (110 31.1), (111 29.6), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.4), (118 18.9), (119 17.4), (120 15.9), (121 14.3), (122 12.8), (123 11.3), (124 9.8), (125 8.3), (126 6.7), (127 5.2))
13;MULTIPOINT((0 2.2), (1 2.4), (2 2.6), (3 2.8), (4 3.0), (5 3.2), (6 3.4), (7 3.6), (8 3.8), (9 4.0), (10 4.2), (11 4.4), (12 4.6), (13 4.8), (14 5.0), (15 5.2), (16 5.4), (17 5.6), (18 5.8), (19 6.0), (20 6.2), (21 6.4), (22 6.6), (23 6.8), (24 7.0), (25 7.2), (26 7.4), (27 7.6), (28 7.8), (29 8.0), (30 8.2), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.8), (72 47.6), (73 47.4), (74 47.2), (75 47.0), (76 46.8), (77 46.6), (78 46.4), (79 46.2), (80 46.0), (81 45.8), (82 45.6), (83 45.4), (84 45.2), (85 45.0), (86 44.8), (87 44.6), (88 44.4), (89 44.2), (90 44.0), (91 43.8), (92 43.6), (93 43.4), (94 43.2), (95 43.0), (96 42.8), (97 42.6), (98 42.4), (99 42.2), (100 42.0), (101 44.8), (102 43.2), (103 41.7), (104 40.2), (105 38.7), (106 37.2), (107 35.6), (108 34.1), (109 32.6), (110 31.1), (111 29.6), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.4), (118 18.9), (119 17.4), (120 15.9), (121 14.4), (122 12.8), (123 11.3), (124 9.8), (125 8.3), (126 6.8), (127 5.2))
14;MULTIPOINT((0 2.3), (1 2.5), (2 2.7), (3 2.9), (4 3.1), (5 3.3), (6 3.5), (7 3.7), (8 3.9), (9 4.1), (10 4.3), (11 4.5), (12 4.7), (13 4.9), (14 5.1), (15 5.3), (16 5.5), (17 5.7), (18 5.9), (19 6.1), (20 6.3), (21 6.5), (22 6.7), (23 6.9), (24 7.1), (25 7.3), (26 7.5), (27 7.7), (28 7.9), (29 8.1), (30 8.3), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.7), (72 47.5), (73 47.3), (74 47.1), (75 46.9), (76 46.7), (77 46.5), (78 46.3), (79 46.1), (80 45.9), (81 45.7), (82 45.5), (83 45.3), (84 45.1), (85 44.9), (86 44.7), (87 44.5), (88 44.3), (89 44.1), (90 43.9), (91 43.7), (92 43.5), (93 43.3), (94 43.1), (95 42.9), (96 42.7), (97 42.5), (98 42.3), (99 42.1), (100 41.9), (101 44.7), (102 43.2), (103 41.7), (104 40.2), (105 38.7), (106 37.1), (107 35.6), (108 34.1), (109 32.6), (110 31.1), (111 29.6), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.4), (118 18.9), (119 17.4), (120 15.9), (121 14.4), (122 12.9), (123 11.3), (124 9.8), (125 8.3), (126 6.8), (127 5.3))
15;MULTIPOINT((0 2.3), (1 2.5), (2 2.7), (3 2.9), (4 3.1), (5 3.3), (6 3.5), (7 3.7), (8 3.9), (9 4.1), (10 4.3), (11 4.5), (12 4.7), (13 4.9), (14 5.1), (15 5.3), (16 5.5), (17 5.7), (18 5.9), (19 6.1), (20 6.3), (21 6.5), (22 6.7), (23 6.9), (24 7.1), (25 7.3), (26 7.5), (27 7.7), (28 7.9), (29 8.1), (30 8.3), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.7), (72 47.5), (73 47.3), (74 47.1), (75 46.9), (76 46.7), (77 46.5), (78 46.3), (79 46.1), (80 45.9), (81 45.7), (82 45.5), (83 45.3), (84 45.1), (85 44.9), (86 44.7), (87 44.5), (88 44.3), (89 44.1), (90 43.9), (91 43.7), (92 43.5), (93 43.3), (94 43.1), (95 42.9), (96 42.7), (97 42.5), (98 42.3), (99 42.1), (100 41.9), (101 44.7), (102 43.2), (103 41.7), (104 40.2), (105 38.7), (106 37.1), (107 35.6), (108 34.1), (109 32.6), (110 31.1), (111 29.6), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.4), (118 18.9), (119 17.4), (120 15.9), (121 14.4), (122 12.9), (123 11.3), (124 9.8), (125 8.3), (126 6.8), (127 5.3))
16;MULTIPOINT((0 2.3), (1 2.5), (2 2.7), (3 2.9), (4 3.1), (5 3.3), (6 3.5), (7 3.7), (8 3.9), (9 4.1), (10 4.3), (11 4.5), (12 4.7), (13 4.9), (14 5.1), (15 5.3), (16 5.5), (17 5.7), (18 5.9), (19 6.1), (20 6.3), (21 6.5), (22 6.7), (23 6.9), (24 7.1), (25 7.3), (26 7.5), (27 7.7), (28 7.9), (29 8.1), (30 8.3), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.7), (72 47.5), (73 47.3), (74 47.1), (75 46.9), (76 46.7), (77 46.5), (78 46.3), (79 46.1), (80 45.9), (81 45.7), (82 45.5), (83 45.3), (84 45.1), (85 44.9), (86 44.7), (87 44.5), (88 44.3), (89 44.1), (90 43.9), (91 43.7), (92 43.5), (93 43.3), (94 43.1), (95 42.9), (96 42.7), (97 42.5), (98 42.3), (99 42.1), (100 41.9), (101 44.7), (102 43.2), (103 41.7), (104 40.2), (105 38.6), (106 37.1), (107 35.6), (108 34.1), (109 32.6), (110 31.1), (111 29.5), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.5), (118 18.9), (119 17.4), (120 15.9), (121 14.4), (122 12.9), (123 11.4), (124 9.8), (125 8.3), (126 6.8), (127 5.3))
17;MULTIPOINT((0 2.3), (1 2.5), (2 2.7), (3 2.9), (4 3.1), (5 3.3), (6 3.5), (7 3.7), (8 3.9), (9 4.1), (10 4.3), (11 4.5), (12 4.7), (13 4.9), (14 5.1), (15 5.3), (16 5.5), (17 5.7), (18 5.9), (19 6.1), (20 6.3), (21 6.5), (22 6.7), (23 6.9), (24 7.1), (25 7.3), (26 7.5), (27 7.7), (28 7.9), (29 8.1), (30 8.3), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.7), (72 47.5), (73 47.3), (74 47.1), (75 46.9), (76 46.7), (77 46.5), (78 46.3), (79 46.1), (80 45.9), (81 45.7), (82 45.5), (83 45.3), (84 45.1), (85 44.9), (86 44.7), (87 44.5), (88 44.3), (89 44.1), (90 43.9), (91 43.7), (92 43.5), (93 43.3), (94 43.1), (95 42.9), (96 42.7), (97 42.5), (98 42.3), (99 42.1), (100 41.9), (101 44.7), (102 43.2), (103 41.7), (104 40.1), (105 38.6), (106 37.1), (107 35.6), (108 34.1), (109 32.6), (110 31.1), (111 29.5), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.5), (118 18.9), (119 17.4), (120 15.9), (121 14.4), (122 12.9), (123 11.4), (124 9.9), (125 8.3), (126 6.8), (127 5.3))
18;MULTIPOINT((0 2.3), (1 2.5), (2 2.7), (3 2.9), (4 3.1), (5 3.3), (6 3.5), (7 3.7), (8 3.9), (9 4.1), (10 4.3), (11 4.5), (12 4.7), (13 4.9), (14 5.1), (15 5.3), (16 5.5), (17 5.7), (18 5.9), (19 6.1), (20 6.3), (21 6.5), (22 6.7), (23 6.9), (24 7.1), (25 7.3), (26 7.5), (27 7.7), (28 7.9), (29 8.1), (30 8.3), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.7), (72 47.5), (73 47.3), (74 47.1), (75 46.9), (76 46.7), (77 46.5), (78 46.3), (79 46.1), (80 45.9), (81 45.7), (82 45.5), (83 45.3), (84 45.1), (85 44.9), (86 44.7), (87 44.5), (88 44.3), (89 44.1), (90 43.9), (91 43.7), (92 43.5), (93 43.3), (94 43.1), (95 42.9), (96 42.7), (97 42.5), (98 42.3), (99 42.1), (100 41.9), (101 44.7), (102 43.1), (103 41.6), (104 40.1), (105 38.6), (106 37.1), (107 35.6), (108 34.1), (109 32.6), (110 31.0), (111 29.5), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.5), (118 19.0), (119 17.4), (120 15.9), (121 14.4), (122 12.9), (123 11.4), (124 9.9), (125 8.4), (126 6.9), (127 5.3))
19;MULTIPOINT((0 2.4), (1 2.6), (2 2.8), (3 3.0), (4 3.2), (5 3.4), (6 3.6), (7 3.8), (8 4.0), (9 4.2), (10 4.4), (11 4.6), (12 4.8), (13 5.0), (14 5.2), (15 5.4), (16 5.6), (17 5.8), (18 6.0), (19 6.2), (20 6.4), (21 6.6), (22 6.8), (23 7.0), (24 7.2), (25 7.4), (26 7.6), (27 7.8), (28 8.0), (29 8.2), (30 8.4), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.6), (72 47.4), (73 47.2), (74 47.0), (75 46.8), (76 46.6), (77 46.4), (78 46.2), (79 46.0), (80 45.8), (81 45.6), (82 45.4), (83 45.2), (84 45.0), (85 44.8), (86 44.6), (87 44.4), (88 44.2), (89 44.0), (90 43.8), (91 43.6), (92 43.4), (93 43.2), (94 43.0), (95 42.8), (96 42.6), (97 42.4), (98 42.2), (99 42.0), (100 41.8), (101 44.6), (102 43.1), (103 41.6), (104 40.1), (105 38.6), (106 37.1), (107 35.6), (108 34.1), (109 32.6), (110 31.0), (111 29.5), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.5), (118 19.0), (119 17.4), (120 15.9), (121 14.4), (122 12.9), (123 11.4), (124 9.9), (125 8.4), (126 6.9), (127 5.4))
20;MULTIPOINT((0 2.4), (1 2.6), (2 2.8), (3 3.0), (4 3.2), (5 3.4), (6 3.6), (7 3.8), (8 4.0), (9 4.2), (10 4.4), (11 4.6), (12 4.8), (13 5.0), (14 5.2), (15 5.4), (16 5.6), (17 5.8), (18 6.0), (19 6.2), (20 6.4), (21 6.6), (22 6.8), (23 7.0), (24 7.2), (25 7.4), (26 7.6), (27 7.8), (28 8.0), (29 8.2), (30 8.4), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.6), (72 47.4), (73 47.2), (74 47.0), (75 46.8), (76 46.6), (77 46.4), (78 46.2), (79 46.0), (80 45.8), (81 45.6), (82 45.4), (83 45.2), (84 45.0), (85 44.8), (86 44.6), (87 44.4), (88 44.2), (89 44.0), (90 43.8), (91 43.6), (92 43.4), (93 43.2), (94 43.0), (95 42.8), (96 42.6), (97 42.4), (98 42.2), (99 42.0), (100 41.8), (101 44.6), (102 43.1), (103 41.6), (104 40.1), (105 38.6), (106 37.1), (107 35.6), (108 34.1), (109 32.5), (110 31.0), (111 29.5), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.5), (118 19.0), (119 17.5), (120 15.9), (121 14.4), (122 12.9), (123 11.4), (124 9.9), (125 8.4), (126 6.9), (127 5.4))
21;MULTIPOINT((0 2.4), (1 2.6), (2 2.8), (3 3.0), (4 3.2), (5 3.4), (6 3.6), (7 3.8), (8 4.0), (9 4.2), (10 4.4), (11 4.6), (12 4.8), (13 5.0), (14 5.2), (15 5.4), (16 5.6), (17 5.8), (18 6.0), (19 6.2), (20 6.4), (21 6.6), (22 6.8), (23 7.0), (24 7.2), (25 7.4), (26 7.6), (27 7.8), (28 8.0), (29 8.2), (30 8.4), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.6), (72 47.4), (73 47.2), (74 47.0), (75 46.8), (76 46.6), (77 46.4), (78 46.2), (79 46.0), (80 45.8), (81 45.6), (82 45.4), (83 45.2), (84 45.0), (85 44.8), (86 44.6), (87 44.4), (88 44.2), (89 44.0), (90 43.8), (91 43.6), (92 43.4), (93 43.2), (94 43.0), (95 42.8), (96 42.6), (97 42.4), (98 42.2), (99 42.0), (100 41.8), (101 44.6), (102 43.1), (103 41.6), (104 40.1), (105 38.6), (106 37.1), (107 35.6), (108 34.0), (109 32.5), (110 31.0), (111 29.5), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.5), (118 19.0), (119 17.5), (120 16.0), (121 14.4), (122 12.9), (123 11.4), (124 9.9), (125 8.4), (126 6.9), (127 5.4))
22;MULTIPOINT((0 2.4), (1 2.6), (2 2.8), (3 3.0), (4 3.2), (5 3.4), (6 3.6), (7 3.8), (8 4.0), (9 4.2), (10 4.4), (11 4.6), (12 4.8), (13 5.0), (14 5.2), (15 5.4), (16 5.6), (17 5.8), (18 6.0), (19 6.2), (20 6.4), (21 6.6), (22 6.8), (23 7.0), (24 7.2), (25 7.4), (26 7.6), (27 7.8), (28 8.0), (29 8.2), (30 8.4), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.6), (72 47.4), (73 47.2), (74 47.0), (75 46.8), (76 46.6), (77 46.4), (78 46.2), (79 46.0), (80 45.8), (81 45.6), (82 45.4), (83 45.2), (84 45.0), (85 44.8), (86 44.6), (87 44.4), (88 44.2), (89 44.0), (90 43.8), (91 43.6), (92 43.4), (93 43.2), (94 43.0), (95 42.8), (96 42.6), (97 42.4), (98 42.2), (99 42.0), (100 41.8), (101 44.6), (102 43.1), (103 41.6), (104 40.1), (105 38.6), (106 37.0), (107 35.5), (108 34.0), (109 32.5), (110 31.0), (111 29.5), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.5), (118 19.0), (119 17.5), (120 16.0), (121 14.5), (122 13.0), (123 11.4), (124 9.9), (125 8.4), (126 6.9), (127 5.4))
23;MULTIPOINT((0 2.4), (1 2.6), (2 2.8), (3 3.0), (4 3.2), (5 3.4), (6 3.6), (7 3.8), (8 4.0), (9 4.2), (10 4.4), (11 4.6), (12 4.8), (13 5.0), (14 5.2), (15 5.4), (16 5.6), (17 5.8), (18 6.0), (19 6.2), (20 6.4), (21 6.6), (22 6.8), (23 7.0), (24 7.2), (25 7.4), (26 7.6), (27 7.8), (28 8.0), (29 8.2), (30 8.4), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.6), (72 47.4), (73 47.2), (74 47.0), (75 46.8), (76 46.6), (77 46.4), (78 46.2), (79 46.0), (80 45.8), (81 45.6), (82 45.4), (83 45.2), (84 45.0), (85 44.8), (86 44.6), (87 44.4), (88 44.2), (89 44.0), (90 43.8), (91 43.6), (92 43.4), (93 43.2), (94 43.0), (95 42.8), (96 42.6), (97 42.4), (98 42.2), (99 42.0), (100 41.8), (101 44.6), (102 43.1), (103 41.6), (104 40.0), (105 38.5), (106 37.0), (107 35.5), (108 34.0), (109 32.5), (110 31.0), (111 29.5), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.5), (118 19.0), (119 17.5), (120 16.0), (121 14.5), (122 13.0), (123 11.5), (124 10.0), (125 8.4), (126 6.9), (127 5.4))
24;MULTIPOINT((0 2.5), (1 2.7), (2 2.9), (3 3.1), (4 3.3), (5 3.5), (6 3.7), (7 3.9), (8 4.1), (9 4.3), (10 4.5), (11 4.7), (12 4.9), (13 5.1), (14 5.3), (15 5.5), (16 5.7), (17 5.9), (18 6.1), (19 6.3), (20 6.5), (21 6.7), (22 6.9), (23 7.1), (24 7.3), (25 7.5), (26 7.7), (27 7.9), (28 8.1), (29 8.3), (30 8.5), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.5), (72 47.3), (73 47.1), (74 46.9), (75 46.7), (76 46.5), (77 46.3), (78 46.1), (79 45.9), (80 45.7), (81 45.5), (82 45.3), (83 45.1), (84 44.9), (85 44.7), (86 44.5), (87 44.3), (88 44.1), (89 43.9), (90 43.7), (91 43.5), (92 43.3), (93 43.1), (94 42.9), (95 42.7), (96 42.5), (97 42.3), (98 42.1), (99 41.9), (100 41.7), (101 44.5), (102 43.0), (103 41.5), (104 40.0), (105 38.5), (106 37.0), (107 35.5), (108 34.0), (109 32.5), (110 31.0), (111 29.5), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.5), (118 19.0), (119 17.5), (120 16.0), (121 14.5), (122 13.0), (123 11.5), (124 10.0), (125 8.5), (126 7.0), (127 5.5))
25;MULTIPOINT((0 2.5), (1 2.7), (2 2.9), (3 3.1), (4 3.3), (5 3.5), (6 3.7), (7 3.9), (8 4.1), (9 4.3), (10 4.5), (11 4.7), (12 4.9), (13 5.1), (14 5.3), (15 5.5), (16 5.7), (17 5.9), (18 6.1), (19 6.3), (20 6.5), (21 6.7), (22 6.9), (23 7.1), (24 7.3), (25 7.5), (26 7.7), (27 7.9), (28 8.1), (29 8.3), (30 8.5), (31 25.0), (32 25.0), (33 25.0), (34 25.0), (35 25.0), (36 25.0), (37 25.0), (38 25.0), (39 25.0), (40 25.0), (41 25.0), (42 25.0), (43 25.0), (44 25.0), (45 25.0), (46 25.0), (47 25.0), (48 25.0), (49 25.0), (50 25.0), (51 25.0), (52 25.0), (53 25.0), (54 25.0), (55 25.0), (56 25.0), (57 25.0), (58 25.0), (59 25.0), (60 25.0), (61 25.0), (62 25.0), (63 25.0), (64 25.0), (65 25.0), (66 25.0), (67 25.0), (68 25.0), (69 25.0), (70 25.0), (71 47.5), (72 47.3), (73 47.1), (74 46.9), (75 46.7), (76 46.5), (77 46.3), (78 46.1), (79 45.9), (80 45.7), (81 45.5), (82 45.3), (83 45.1), (84 44.9), (85 44.7), (86 44.5), (87 44.3), (88 44.1), (89 43.9), (90 43.7), (91 43.5), (92 43.3), (93 43.1), (94 42.9), (95 42.7), (96 42.5), (97 42.3), (98 42.1), (99 41.9), (100 41.7), (101 44.5), (102 43.0), (103 41.5), (104 40.0), (105 38.5), (106 37.0), (107 35.5), (108 34.0), (109 32.5), (110 31.0), (111 29.5), (112 28.0), (113 26.5), (114 25.0), (115 23.5), (116 22.0), (117 20.5), (118 19.0), (119 17.5), (120 16.0), (121 14.5), (122 13.0), (123 11.5), (124 10.0), (125 8.5), (126 7.0), (127 5.5))
